student_id,topic_id,quiz_score,time_spent_minutes,error_count,attempts,days_since_activity
120,116,88.0,13.9,0,1,6
120,108,83.5,6.1,0,1,126
120,104,89.9,8.1,0,1,6
120,113,85.3,9.9,1,2,22
120,129,83.3,12.2,0,1,14
120,127,83.3,13.6,0,1,0
121,128,61.8,8.4,1,1,6
121,105,68.0,1.0,0,1,43
121,116,91.4,7.3,1,1,21
121,121,61.0,10.8,1,1,19
121,117,59.2,10.8,1,1,49
121,101,84.1,9.4,1,1,73
121,122,64.5,6.5,1,1,1
121,118,48.2,4.8,1,1,29
121,110,86.3,10.4,1,1,21
121,120,59.4,11.8,1,1,2
121,129,75.5,8.2,1,1,0
121,100,53.1,6.0,1,1,9
121,111,73.5,9.0,1,1,12
121,109,66.5,4.8,1,1,72
121,115,60.7,7.0,1,1,19
121,108,28.8,12.2,2,1,20
121,113,82.1,11.3,1,1,9
121,106,75.0,6.7,1,1,57
121,123,59.4,8.3,1,1,62
121,119,61.1,6.9,1,1,3
122,114,81.2,15.3,0,1,41
122,112,70.5,19.4,0,2,12
122,109,94.9,24.6,0,1,2
122,125,53.7,38.5,0,1,12
122,118,65.3,5.2,3,2,0
122,117,44.1,12.7,1,1,24
122,115,42.1,37.4,0,2,11
122,106,40.3,33.7,4,2,13
122,107,55.8,5.5,2,2,0
122,120,92.4,16.7,0,3,5
122,116,52.5,25.1,1,2,34
122,122,77.4,10.9,1,1,51
122,108,87.9,25.0,2,2,11
122,119,47.7,20.9,2,2,0
122,129,77.4,13.1,2,2,2
122,103,90.6,6.9,3,2,29
122,110,49.2,17.2,1,2,9
122,113,83.0,22.0,3,2,6
122,105,82.3,10.8,1,2,16
122,123,31.7,15.1,2,2,3
122,128,29.5,39.1,1,2,33
122,124,100.0,24.2,2,1,7
123,101,83.5,33.4,1,2,3
123,103,80.3,34.5,2,3,19
123,111,81.2,25.9,1,2,9
123,106,77.8,26.3,1,2,5
123,110,79.6,28.9,0,1,12
123,122,72.0,37.6,1,2,3
123,108,73.0,33.8,1,2,13
123,109,81.2,20.1,1,1,31
123,116,92.1,39.5,0,1,6
123,107,92.7,33.9,0,2,0
123,125,73.9,34.3,1,3,1
123,117,67.7,36.1,0,1,35
123,118,86.2,25.5,1,2,19
123,120,81.5,52.5,1,2,13
123,126,83.1,46.0,1,2,15
123,114,78.6,45.2,1,2,2
123,128,71.9,42.5,1,1,1
123,113,75.1,49.1,1,1,3
123,129,61.3,49.3,1,2,11
123,123,65.9,56.7,0,1,15
123,124,65.3,26.2,1,2,4
123,127,80.2,31.0,0,2,26
123,121,74.5,28.5,1,2,7
124,114,54.6,10.5,2,1,8
124,128,71.8,6.0,1,1,0
124,103,44.3,10.4,1,1,7
124,107,58.6,9.0,1,1,6
124,100,64.9,6.3,2,2,22
124,129,53.6,4.3,1,1,30
124,102,80.5,9.9,1,1,52
124,108,83.5,9.2,1,1,51
124,116,88.9,9.0,1,1,0
124,111,59.0,9.9,1,1,42
124,120,51.9,6.5,1,1,11
124,104,91.4,10.5,1,1,24
124,106,52.9,12.9,1,1,28
124,101,63.9,10.0,1,1,3
124,119,54.7,8.7,1,1,26
124,115,60.1,11.0,1,1,15
125,108,50.5,8.8,2,2,49
125,102,45.9,29.9,0,1,8
125,127,62.1,17.4,2,2,49
125,110,40.5,20.7,3,2,4
125,120,60.0,6.4,1,2,17
125,111,51.1,12.0,2,2,10
125,125,42.8,13.8,1,1,12
126,102,75.8,33.1,1,2,13
126,117,78.1,42.6,2,3,24
126,114,91.5,35.5,1,2,15
126,113,84.9,44.1,1,2,101
126,127,86.2,36.9,0,1,6
126,103,75.0,35.0,1,1,5
126,108,70.1,12.9,1,2,8
126,122,87.8,42.7,1,2,4
126,126,83.8,47.6,1,2,44
126,110,83.4,56.6,2,3,23
126,125,99.7,34.3,0,2,1
126,109,70.2,38.7,1,1,15
126,124,100.0,25.8,0,3,30
126,129,74.3,31.0,0,2,22
126,111,76.0,36.0,1,2,33
126,118,66.7,31.1,1,2,3
126,120,88.4,30.2,0,1,28
126,107,75.3,30.0,0,1,22
126,112,82.2,43.6,0,2,5
126,101,71.7,29.0,1,1,0
126,115,99.9,28.1,2,3,33
126,119,84.3,46.2,1,2,20
126,116,58.8,35.6,0,1,6
126,100,66.9,42.3,1,2,10
126,104,69.3,41.8,1,2,1
126,121,74.2,21.3,1,2,37
126,123,83.7,46.3,1,2,106
126,106,68.1,32.2,1,3,14
126,128,74.4,30.2,0,2,2
126,105,78.7,57.3,1,1,17
127,119,88.4,11.4,0,1,8
127,123,87.5,9.8,1,2,39
127,100,83.2,14.7,0,1,9
127,104,80.1,13.3,0,1,4
127,111,93.8,8.3,0,1,46
127,107,100.0,15.3,0,2,4
127,117,83.1,12.9,0,1,34
127,106,89.0,10.2,0,1,6
127,103,90.5,7.8,0,1,0
127,121,78.8,16.5,0,1,11
127,112,100.0,6.4,0,1,150
127,118,95.7,16.0,0,1,13
127,126,90.3,6.8,1,2,9
127,129,90.8,16.7,1,2,2
127,108,85.5,14.0,1,1,5
127,115,81.5,11.4,0,1,3
127,114,95.6,8.4,0,1,22
127,113,82.8,12.7,0,1,20
127,101,79.1,9.8,0,1,31
127,128,85.1,9.8,0,2,50
127,122,78.8,11.8,0,1,0
127,105,100.0,8.6,0,1,6
127,116,81.7,10.2,0,1,31
127,127,83.0,14.0,0,1,5
128,103,71.9,25.8,1,1,28
128,116,35.7,8.1,1,1,20
128,124,75.0,22.4,2,2,9
128,117,69.5,4.0,0,1,1
128,102,93.1,1.0,3,3,30
128,118,70.1,32.4,0,2,3
128,111,70.3,15.8,2,2,2
128,101,38.3,14.1,0,2,2
128,108,20.1,11.8,1,2,18
128,128,100.0,32.5,3,2,42
128,109,28.5,18.3,3,2,8
128,100,63.9,19.6,2,2,9
128,120,65.6,20.0,1,1,9
128,114,73.5,7.6,1,2,34
128,113,41.8,30.8,3,2,6
129,118,80.8,43.3,0,2,10
129,104,81.8,30.0,1,2,8
129,110,82.6,40.0,1,3,3
129,106,72.6,20.6,1,2,47
129,103,90.9,12.2,1,2,36
129,123,86.5,36.5,1,2,38
129,125,66.7,33.7,0,1,38
129,119,68.8,29.0,0,1,45
129,105,76.0,40.9,1,2,1
129,109,92.5,48.2,1,3,47
129,115,71.1,25.1,1,2,22
129,126,75.6,34.7,0,2,9
129,111,83.3,36.3,1,2,19
129,120,72.5,43.1,1,2,11
129,129,83.1,44.7,1,1,9
129,117,75.4,30.2,0,1,34
129,107,97.8,20.4,0,1,6
129,116,87.5,34.1,1,2,45
129,112,69.7,43.5,1,2,59
129,121,59.7,29.3,1,2,46
129,127,77.9,23.2,1,2,24
129,124,82.1,35.2,1,2,54
130,128,65.2,38.2,0,2,20
130,127,82.9,27.2,1,2,10
130,110,66.9,27.4,1,2,19
130,124,82.8,50.6,0,2,1
130,129,91.4,37.1,1,2,3
130,122,61.5,40.1,1,2,30
130,102,75.1,28.4,1,2,2
130,114,81.0,35.3,1,2,5
130,120,73.2,33.4,1,2,17
130,113,80.2,39.3,1,2,17
130,103,92.7,31.2,0,1,21
130,101,69.6,40.9,0,2,17
130,115,85.4,32.6,0,1,13
130,116,77.3,30.6,1,2,14
130,108,64.3,45.9,1,2,19
130,117,81.9,30.3,0,2,0
130,100,60.1,45.6,1,2,0
130,123,84.9,34.9,0,2,9
130,121,79.1,28.9,1,3,6
130,106,77.6,36.2,1,2,0
130,119,60.6,31.6,1,2,19
131,104,69.7,58.4,1,2,4
131,111,75.0,28.2,1,1,41
131,114,60.8,24.5,1,2,83
131,106,90.5,28.0,0,2,24
131,112,76.5,32.8,1,2,12
131,123,75.8,49.4,1,2,14
131,115,89.2,36.0,1,2,10
131,128,79.5,45.8,1,2,23
131,120,80.1,41.2,1,2,4
131,110,85.7,52.6,1,2,0
131,125,76.7,17.1,0,2,0
131,109,67.2,40.6,0,1,34
131,126,73.7,29.8,1,2,0
131,108,71.1,35.2,1,2,28
131,119,77.1,45.6,1,3,23
131,100,83.4,29.8,0,1,4
131,127,68.2,48.5,1,2,31
131,118,82.9,32.3,1,2,17
131,116,78.2,42.8,0,1,8
131,107,79.5,21.2,0,1,22
131,117,71.1,23.4,1,2,6
131,129,79.7,46.6,1,2,44
131,103,84.1,22.8,1,1,12
132,112,93.3,30.1,1,2,7
132,119,70.0,32.4,1,2,14
132,109,77.1,41.2,1,2,52
132,126,88.5,42.8,2,3,69
132,118,71.8,32.6,1,2,2
132,123,90.7,22.5,0,1,28
132,102,68.7,29.3,0,1,45
132,104,75.1,35.0,1,2,42
132,127,82.0,33.4,1,2,33
132,129,63.0,32.9,1,2,57
132,116,68.3,42.3,0,1,30
132,117,84.1,34.0,0,1,29
132,110,65.5,20.9,0,1,16
132,100,85.8,44.8,1,2,5
132,125,80.1,23.4,0,1,0
132,115,82.1,22.0,0,2,5
132,105,74.4,24.9,1,2,25
132,120,76.0,31.3,0,3,22
132,121,94.9,41.9,1,2,3
132,128,73.6,31.5,0,2,28
132,107,73.0,34.7,0,1,2
132,124,69.4,34.0,1,2,0
132,111,78.8,32.0,1,2,4
132,113,91.1,27.4,0,1,9
132,103,75.8,46.7,1,1,54
133,126,74.7,6.5,1,1,43
133,113,83.1,9.3,0,1,20
133,108,100.0,14.5,0,2,1
133,112,81.0,6.5,0,2,55
133,115,89.1,10.8,0,1,10
133,124,95.2,9.1,0,1,0
133,105,94.3,14.3,1,2,27
133,102,87.7,8.9,0,1,28
133,121,94.0,13.7,0,2,1
133,128,91.0,10.8,1,1,11
133,101,80.1,11.0,0,2,4
133,119,80.7,13.1,1,1,18
133,111,82.3,10.8,0,1,1
133,123,88.0,6.5,0,1,42
133,125,93.4,12.1,0,1,23
133,117,82.6,16.9,1,2,9
133,103,91.7,15.3,1,2,5
133,118,91.7,14.1,0,1,20
133,114,78.5,5.4,0,1,9
133,104,92.4,12.8,0,1,8
133,109,87.2,10.3,0,1,1
133,110,83.5,10.9,0,1,48
133,122,97.7,19.8,0,1,15
133,120,94.6,9.4,0,1,10
134,122,92.5,39.6,1,2,33
134,106,84.0,44.0,0,2,55
134,110,66.7,25.2,0,1,3
134,109,89.3,26.7,0,1,11
134,115,74.6,18.3,1,2,17
134,118,89.2,34.5,0,1,10
134,126,77.2,38.8,0,3,8
134,123,71.9,23.6,1,2,23
134,119,80.2,24.2,1,2,24
134,117,81.6,30.2,1,2,12
134,129,79.1,37.0,0,1,26
134,125,87.6,35.8,1,3,15
134,111,69.0,47.9,1,2,4
134,100,68.4,23.4,1,1,4
134,107,80.9,24.0,1,2,1
134,101,82.5,41.0,1,2,10
134,127,69.3,47.5,1,2,5
134,116,94.9,20.3,1,2,0
134,113,81.1,23.8,1,2,7
134,102,74.4,29.3,1,2,2
134,103,85.2,31.1,1,2,47
134,105,72.7,45.7,0,1,13
134,112,71.4,52.7,0,1,15
134,128,73.1,35.1,1,2,8
134,124,73.7,40.8,1,2,5
135,120,41.9,21.3,0,1,6
135,103,59.3,7.2,1,1,11
135,102,86.0,17.2,2,3,30
135,105,80.4,30.0,2,3,37
135,107,10.4,16.0,3,2,0
135,118,94.0,14.2,1,1,1
135,128,72.2,13.9,0,2,15
135,110,62.0,7.0,2,2,5
135,108,38.8,21.3,1,1,2
135,114,55.8,17.9,1,2,12
135,121,53.9,17.0,2,2,17
135,124,66.3,22.7,0,1,56
135,125,15.7,29.9,2,1,19
135,112,55.3,32.5,1,2,24
135,127,33.6,31.9,1,1,1
135,101,33.9,22.1,1,1,25
135,117,28.5,13.7,2,2,14
135,126,78.0,16.0,1,2,35
135,106,65.8,12.4,1,1,20
136,112,22.2,32.4,3,2,16
136,125,35.6,24.9,3,2,19
136,111,38.8,30.8,5,4,7
136,117,45.3,11.4,1,1,4
136,124,22.8,34.9,4,3,26
136,118,43.0,32.1,3,2,14
136,116,43.2,37.1,6,3,10
136,103,42.4,24.4,1,1,47
136,119,40.7,39.3,3,3,7
136,114,36.3,33.5,6,3,12
136,109,54.2,13.0,4,3,10
136,106,17.6,24.9,3,3,6
136,122,42.4,36.5,3,3,10
136,110,61.2,32.0,5,2,29
136,113,51.8,30.5,5,3,13
136,115,46.7,26.7,3,2,11
137,101,89.4,39.6,1,2,4
137,129,78.7,31.0,0,3,24
137,109,68.9,38.4,0,2,36
137,122,71.7,43.0,1,2,20
137,127,82.8,20.7,0,1,1
137,106,83.8,35.7,1,2,29
137,123,84.6,33.3,0,1,2
137,119,82.0,33.9,1,2,9
137,108,82.9,38.2,1,2,0
137,113,86.0,19.5,1,2,19
137,104,78.6,40.5,0,1,19
137,125,100.0,29.0,1,2,22
137,120,75.3,38.6,0,2,8
137,117,89.2,40.3,0,2,5
137,114,79.6,49.3,0,2,34
137,111,76.0,31.6,1,1,9
138,118,100.0,9.9,0,1,21
138,104,95.8,21.1,0,1,43
138,109,96.0,20.9,0,2,27
138,120,93.0,11.9,0,1,58
138,114,98.0,11.2,0,1,36
138,119,84.4,20.1,0,1,30
138,123,96.2,1.8,0,1,27
138,116,88.7,11.5,0,1,49
138,107,76.4,9.2,1,2,22
138,128,79.7,10.5,0,1,2
138,110,67.1,9.3,0,1,11
138,113,94.5,11.9,0,2,29
138,127,72.5,10.3,0,1,7
138,129,96.1,10.3,0,1,1
138,125,100.0,13.6,0,1,27
138,112,100.0,16.9,0,1,9
138,102,92.0,10.3,0,1,21
138,111,95.6,18.6,0,1,35
138,122,89.7,7.6,0,1,25
138,106,82.0,16.4,0,1,12
138,126,82.3,6.1,0,1,24
138,101,82.5,7.4,0,1,34
138,124,82.7,7.2,0,1,21
138,117,89.7,11.8,1,2,43
138,100,100.0,11.9,0,1,9
138,108,100.0,9.6,1,2,10
138,103,86.3,10.6,0,1,5
138,105,98.8,14.9,0,1,13
138,115,93.3,5.6,0,1,7
138,121,89.6,14.8,0,1,50
139,121,54.4,14.7,1,1,9
139,116,64.0,10.1,1,1,4
139,111,57.7,8.1,1,1,0
139,108,61.5,5.5,1,1,0
139,106,79.4,4.2,2,2,26
139,122,53.5,11.4,1,1,4
139,126,60.2,9.3,1,1,4
139,105,53.2,6.6,1,1,3
139,103,64.0,9.2,0,1,23
139,120,58.7,4.9,1,1,1
139,104,54.0,12.6,1,1,17
139,124,53.5,7.4,1,1,11
139,129,75.8,11.1,1,1,0
139,109,76.2,13.3,1,1,25
139,125,65.3,7.1,1,1,17
139,119,39.8,6.4,1,1,2
140,101,90.1,9.7,1,1,21
140,107,67.9,8.6,1,1,9
140,103,56.6,5.0,2,1,4
140,106,63.0,9.2,2,1,6
140,100,59.9,10.4,1,1,20
140,115,85.3,4.1,1,1,6
140,114,43.5,5.1,1,1,12
140,120,50.6,9.9,1,2,12
140,110,69.6,9.2,2,2,6
140,123,58.1,10.5,1,1,42
140,102,28.9,8.7,1,1,23
140,127,65.3,7.2,1,1,24
140,113,60.5,9.7,1,1,11
140,126,69.9,4.9,2,1,2
140,125,73.0,5.2,1,1,9
140,129,54.0,6.3,1,1,47
140,121,63.6,4.6,1,1,4
141,129,68.5,22.7,2,2,81
141,105,19.6,17.6,0,1,1
141,122,59.0,11.8,2,2,13
141,123,75.8,26.0,1,2,16
141,126,33.3,14.7,1,1,3
141,101,25.2,6.2,1,1,1
141,119,50.9,10.1,1,1,49
141,125,50.3,15.8,2,2,30
141,109,31.4,23.9,0,1,23
141,112,71.0,27.1,1,1,64
142,104,34.3,1.9,2,2,79
142,124,42.0,42.1,5,3,3
142,108,52.5,31.6,5,3,15
142,106,67.1,40.7,2,3,7
142,122,48.4,17.7,3,4,34
142,128,16.5,27.7,4,2,16
142,115,55.7,19.8,2,2,2
142,100,46.4,33.8,5,3,4
142,116,46.7,40.9,2,1,5
142,126,50.7,28.8,3,3,4
142,119,26.0,39.9,3,3,2
142,114,55.9,35.9,0,2,12
142,105,31.4,33.0,6,3,14
142,120,56.8,42.0,8,4,9
142,107,26.5,47.9,4,2,43
143,102,20.9,30.8,2,1,14
143,109,58.2,29.7,4,2,32
143,101,57.9,28.6,4,3,17
143,115,62.4,24.0,3,3,7
143,122,44.5,31.0,1,2,38
143,108,45.2,20.9,1,1,0
143,100,47.0,21.0,5,3,6
143,103,42.8,38.7,2,1,11
143,129,39.3,25.3,4,3,13
143,121,40.8,31.8,3,3,10
143,127,53.7,27.5,2,1,24
143,111,55.1,16.8,3,2,0
143,110,27.8,8.9,6,4,19
143,120,53.1,32.8,3,2,20
143,117,43.0,43.2,1,1,6
143,106,32.2,44.3,6,3,6
143,119,30.9,14.7,3,4,46
143,107,50.0,27.4,5,3,8
143,116,40.4,39.4,6,4,7
143,124,33.1,23.2,1,3,0
144,128,44.4,10.8,1,1,7
144,116,73.8,10.9,1,1,45
144,104,74.9,11.4,2,1,0
144,112,44.5,2.8,1,1,6
144,118,73.6,7.9,1,1,3
144,121,55.9,12.3,1,1,9
144,114,74.9,7.9,1,1,39
144,117,64.0,13.9,1,1,7
144,108,71.9,6.2,1,1,10
144,123,68.9,9.2,2,1,4
144,100,100.0,8.1,1,1,2
144,106,54.1,9.4,1,1,0
144,125,53.0,7.2,2,2,21
144,115,79.3,5.3,1,1,50
144,107,89.9,5.5,2,1,14
144,105,53.6,7.1,1,1,3
144,111,44.3,11.9,2,1,12
144,129,59.7,5.6,1,1,52
144,113,51.0,14.1,1,1,31
144,127,53.0,8.6,2,1,17
144,124,43.8,6.1,1,1,0
144,109,78.3,7.7,2,1,60
144,102,53.3,9.4,1,1,7
144,122,61.2,8.4,1,1,23
144,110,69.2,7.1,1,1,1
145,109,43.6,1.0,2,2,7
145,112,65.1,13.9,0,1,20
145,108,40.3,27.3,1,1,11
145,121,59.4,15.0,0,1,12
145,104,46.8,14.0,2,2,11
145,110,48.0,9.5,2,1,19
145,111,60.4,9.2,0,1,25
145,119,63.9,26.5,0,1,48
145,125,61.0,16.7,1,1,14
145,118,24.0,21.6,1,1,12
145,126,49.5,8.8,2,1,1
146,107,81.7,14.2,1,1,16
146,114,61.1,12.3,2,2,18
146,129,57.8,11.8,1,1,2
146,120,70.0,14.4,1,1,4
146,118,53.0,25.8,1,1,24
146,128,35.3,17.2,0,1,19
146,113,52.7,10.1,0,1,5
146,117,52.7,15.3,1,2,3
146,112,65.8,14.6,1,1,39
146,108,46.2,11.5,0,1,38
146,121,87.4,16.2,2,2,27
146,100,68.9,12.0,1,2,49
146,102,52.3,30.4,1,1,53
147,109,85.5,8.7,0,1,1
147,119,83.5,13.5,1,2,4
147,115,71.5,10.0,1,2,67
147,116,100.0,13.2,0,1,37
147,111,84.7,9.6,0,1,1
147,110,85.4,16.1,0,1,24
147,125,86.4,14.6,0,1,20
147,108,90.4,13.7,0,1,6
147,120,96.3,4.1,0,2,5
147,121,97.1,18.6,1,2,11
147,113,71.8,15.5,0,2,63
147,101,83.5,9.7,1,2,8
147,107,100.0,6.3,0,1,11
147,129,89.2,15.4,0,1,27
147,128,79.4,14.5,0,1,0
147,127,86.5,16.7,1,2,3
147,105,98.8,10.3,0,1,1
147,106,85.7,7.8,0,1,2
147,114,94.1,8.9,0,1,41
147,123,86.7,16.5,1,1,9
147,122,76.7,18.8,0,2,38
147,112,91.3,12.5,0,1,27
147,117,100.0,19.4,0,1,4
147,102,91.5,14.4,1,1,28
147,104,86.4,9.1,1,2,18
147,126,91.7,11.5,0,1,2
147,124,90.3,17.6,0,1,1
147,100,82.2,10.4,0,2,7
148,108,60.1,33.4,3,2,4
148,113,16.7,23.1,4,3,3
148,111,31.8,12.4,5,4,14
148,115,33.9,38.0,3,3,7
148,121,40.3,23.1,2,2,5
148,109,51.3,26.2,4,3,9
148,110,17.4,21.1,2,3,17
148,105,25.3,28.1,7,4,15
148,101,52.2,42.6,8,5,17
148,103,47.2,40.8,4,2,28
148,114,46.5,8.1,3,2,38
148,124,26.4,24.0,4,3,24
148,122,50.8,25.3,3,3,18
149,125,71.8,30.1,2,2,24
149,118,54.0,24.8,2,1,4
149,102,64.3,15.7,2,1,5
149,122,53.9,11.4,2,2,13
149,129,51.5,24.1,2,2,2
149,116,52.8,13.0,0,1,78
149,127,78.1,13.8,1,1,10
149,103,41.4,20.8,2,2,23
149,119,61.1,25.9,4,2,15
149,112,25.9,24.4,2,2,19
149,120,17.7,1.0,2,3,37
149,114,27.9,7.5,2,2,56
149,124,59.7,15.9,0,1,62
149,113,91.3,7.6,1,1,16
149,117,56.4,23.0,2,2,15
149,100,49.5,34.4,4,3,4
149,111,60.6,12.9,1,2,26
149,115,79.7,29.7,0,1,30
149,107,95.1,18.7,2,2,16
149,101,73.2,16.9,2,2,16
149,126,71.2,9.5,1,1,67
149,105,49.6,20.4,3,2,5
149,104,86.2,4.9,1,1,42
149,106,55.2,12.5,1,1,12
149,121,100.0,18.2,1,2,19
149,109,62.0,26.6,2,1,41
150,118,92.6,12.9,1,2,69
150,101,94.4,12.0,0,1,15
150,115,86.4,16.0,0,1,9
150,121,86.5,15.6,0,1,31
150,122,85.4,16.1,0,1,0
150,120,73.6,14.6,1,2,46
150,104,95.7,5.7,0,1,42
150,107,100.0,16.4,0,1,48
150,100,89.5,16.4,0,1,7
150,111,72.7,15.2,0,1,12
150,103,92.5,12.9,1,2,31
150,108,92.2,10.9,1,2,23
150,112,76.5,12.2,0,1,32
150,129,91.5,12.0,0,1,24
150,106,89.5,12.3,0,1,14
150,126,95.7,13.1,1,2,38
150,119,98.9,18.3,0,1,2
150,127,99.2,8.9,0,1,14
150,105,76.9,8.9,0,1,5
150,110,87.6,12.4,0,1,52
150,117,91.1,8.6,0,1,1
150,114,98.4,13.3,0,1,35
150,128,82.9,11.5,0,1,5
150,124,82.3,13.7,0,1,9
150,109,80.0,6.9,0,1,19
150,123,100.0,8.9,0,1,5
150,113,83.3,16.5,1,2,31
150,116,88.9,18.6,0,1,13
150,125,84.7,11.9,1,2,14
150,102,90.2,14.5,0,1,37
151,113,59.5,19.8,2,1,6
151,101,56.7,13.0,1,1,0
151,107,72.8,6.6,2,2,8
151,128,63.0,13.9,0,1,21
151,123,64.1,16.7,1,1,2
151,124,28.8,15.4,2,2,15
151,100,39.9,10.4,1,1,64
152,127,34.0,26.8,2,2,20
152,116,47.6,29.6,3,3,19
152,100,35.7,23.3,1,1,21
152,124,51.6,32.2,6,3,7
152,112,30.4,37.0,2,2,3
152,118,36.7,21.3,3,2,27
152,117,60.2,25.7,4,2,4
152,114,43.7,15.5,2,2,7
152,113,35.9,40.8,1,1,0
152,106,48.3,7.3,1,1,8
152,125,64.7,24.7,2,2,29
152,105,60.3,38.0,2,2,12
152,122,58.6,24.8,1,1,5
152,119,20.1,29.9,7,3,10
152,120,50.8,35.7,3,3,5
152,129,43.2,28.7,4,2,18
152,103,19.3,26.2,5,3,2
152,108,59.9,19.1,4,2,17
152,101,41.4,37.8,5,3,5
153,100,47.6,16.4,3,2,4
153,110,62.7,18.0,1,1,38
153,101,68.7,15.5,0,2,14
153,122,32.5,27.2,1,1,44
154,103,31.0,30.9,3,2,6
154,100,29.3,19.3,2,2,5
154,119,62.3,15.7,6,4,23
154,125,52.4,32.9,3,4,11
154,112,31.8,14.4,4,2,2
154,129,65.8,44.7,11,5,6
154,107,45.9,29.8,4,3,1
154,110,51.0,24.3,2,1,0
154,109,34.9,26.9,4,2,24
154,120,55.9,29.6,3,2,29
154,123,46.1,34.8,2,3,3
154,104,35.6,39.1,3,3,3
154,108,33.8,22.0,5,3,38
154,113,51.0,33.2,1,1,15
155,121,75.5,10.1,1,1,5
155,105,52.4,12.4,2,1,40
155,107,48.8,10.3,1,1,11
155,120,62.0,7.1,1,1,2
155,124,61.2,6.8,2,1,18
155,129,37.4,2.2,1,1,82
155,108,71.2,7.5,3,2,18
155,117,80.0,3.1,1,1,24
155,123,40.0,7.2,1,1,0
155,110,74.7,7.8,1,1,3
155,112,75.1,7.9,1,1,22
155,106,81.3,15.0,1,1,17
155,103,70.6,9.8,1,2,7
155,125,89.9,9.7,1,1,3
155,127,73.8,9.9,1,1,19
155,113,75.0,4.9,2,1,20
155,122,85.0,5.2,1,1,45
155,101,87.0,7.7,2,1,30
155,109,65.8,10.2,1,1,25
155,114,57.0,10.6,1,1,37
155,104,88.5,9.7,2,1,23
155,126,49.3,13.3,1,1,0
156,124,76.9,32.9,0,2,0
156,104,66.4,37.9,1,2,26
156,113,78.3,23.5,1,2,5
156,100,67.7,28.9,0,1,2
156,103,67.0,37.8,1,2,43
156,128,71.6,42.6,0,1,1
156,121,86.2,39.9,0,1,6
156,117,76.9,34.0,1,2,8
156,118,73.0,27.7,0,2,61
156,119,92.1,21.4,1,2,4
156,126,75.2,30.7,0,1,9
156,114,72.0,43.9,1,2,29
156,122,82.2,33.1,1,3,12
156,105,75.9,30.4,1,2,33
156,123,81.1,36.7,0,2,7
156,112,67.7,35.3,0,1,10
156,108,76.4,24.9,1,2,5
156,116,77.3,16.7,0,2,13
156,120,85.6,37.9,1,2,8
156,101,89.3,36.5,1,2,15
156,109,78.3,28.8,1,2,5
156,110,86.1,42.9,1,2,28
156,129,85.0,28.4,0,3,0
156,127,79.1,29.9,1,2,16
156,106,79.7,47.5,0,1,2
157,127,97.2,20.1,0,1,8
157,120,80.2,9.7,0,1,8
157,125,86.4,15.4,0,1,10
157,118,92.4,7.8,0,1,0
157,123,79.9,15.5,0,2,5
157,122,96.7,12.5,0,1,15
157,113,77.8,5.1,0,2,9
157,116,92.6,12.6,0,1,0
157,129,81.9,8.6,0,1,35
157,115,96.8,13.4,0,1,4
157,124,77.2,9.1,0,1,9
157,108,91.9,19.6,0,1,6
157,128,79.4,10.2,0,1,94
157,117,91.3,8.0,0,1,8
157,126,80.1,11.1,0,1,7
157,100,77.6,9.7,0,1,8
157,103,97.6,18.9,0,1,19
157,121,96.2,14.8,0,1,29
157,107,73.7,15.5,0,2,22
157,111,99.9,12.8,0,1,39
157,109,95.0,13.8,0,1,12
157,105,95.2,6.9,0,1,7
157,106,83.1,20.5,0,1,12
157,110,81.8,4.3,0,1,16
157,119,81.5,14.8,0,1,34
157,102,85.7,17.7,0,1,16
157,104,81.7,11.9,0,1,10
158,119,90.3,41.5,0,2,24
158,117,71.4,46.5,0,2,92
158,108,82.2,43.1,0,1,45
158,122,57.2,36.4,1,2,15
158,128,81.5,40.9,1,1,29
158,118,74.6,36.3,1,2,0
158,126,82.0,29.4,0,1,66
158,102,87.2,40.3,0,1,5
158,109,65.6,29.6,1,2,28
158,103,88.2,26.2,1,2,3
158,125,75.9,25.4,1,2,2
158,110,72.0,37.3,0,1,0
158,116,86.7,56.9,0,2,24
158,101,81.6,30.3,0,2,28
158,121,75.7,34.0,0,3,23
158,129,87.1,36.5,1,1,21
158,112,75.3,32.2,0,2,0
158,100,74.6,41.0,1,2,10
158,106,72.8,21.8,1,3,2
159,111,70.9,43.1,1,2,8
159,114,80.0,36.4,1,2,2
159,113,74.3,26.1,1,2,21
159,121,86.6,41.7,1,2,10
159,100,72.9,28.8,0,1,8
159,120,79.6,41.9,1,2,2
159,103,73.2,22.1,1,2,8
159,125,84.4,17.0,1,2,18
159,109,92.9,43.2,0,2,6
159,123,72.9,48.3,0,1,6
159,119,78.1,26.7,0,1,5
159,127,90.0,28.0,0,2,7
159,101,59.9,53.9,0,2,7
159,117,72.1,29.1,0,2,9
159,108,69.6,42.4,1,2,3
159,104,69.9,35.6,1,2,1
159,105,70.5,45.7,1,2,16
159,128,97.7,45.6,0,2,19
159,126,84.8,36.3,1,2,5
159,115,87.6,26.2,1,2,13
159,122,88.8,34.2,1,2,86
159,112,86.7,31.6,0,1,4
159,107,86.3,38.7,1,2,21
159,102,85.3,36.5,1,2,5
159,110,74.6,33.4,2,3,8
159,106,80.5,22.1,2,3,1
159,116,59.5,35.4,1,2,37
159,118,77.9,40.6,0,1,13
159,124,92.0,42.3,1,2,5
159,129,64.3,53.2,1,3,2
